created_at,favorite_count,full_text,hashtags,retweet_count,urls,user,label
2020-02-27 14:39:13,0,July 2019 tied 2016 as the hottest month on record. Increasing extreme heat due to climate change has health consequences. Learn more about Earth's hottest decade on record: https://t.co/KoMCmQP17I @ClimateSignals https://t.co/YPGYnTSpPY,,0,http://bit.ly/2Pn0IYC,ClimateNexus,negative
2020-02-27 14:39:17,0,@ElliAdventurer @CPC_HQ C02 was 20x then but guess what the planet still here.  Climate change is inevitable as the Sun evolves and planet changes through different phases of orbit.  Pollution and air quality needs to be addressed not trying to change the earths climate.  it’s a policy narrative,,0,,MrFrankoTanko,positive
2020-02-27 14:39:26,5,A landmark decision by the UN Human Rights Committee in the last month has brought us closer to human rights protection for those displaced by climate change. Read more about it in the latest MMB blog by @nacho_odriozola:  https://t.co/OHZqlTT3Jc,,2,https://migration.blogs.bristol.ac.uk/mmb-blog/,MiMoBristol,negative
2020-02-27 14:39:26,0,@Setophaga9 @ZachsMind @TheDisproof @stevenmosher @KelvinBSP @RlalbrechtTroy @Dcoronata @IntranceIt @AanthanurDC @FriendsOScience @JAGreene18 @EdDarrell @CalifManx @aSinister @serveBC @banurfeels @robhon_ @GlennCarr6 @johnpdees @jwickers @patterson087 @No1Trump @jimdtweet @KenJansen1 @MartinBrampton @automaticsteam @EnzoEdmonton @CheezeWhiz_girl @yepsuzn @TWTThisIsNow @NoExcusesJim @StormSignalSA @RedDragonFly19 @KatyDuke @Over400ppm @ScottDa9999999 @JohnAshtone @jenninemorgan @DawnTJ90 @cowcreekgeek @jgorman2424 @Voight_Kampff_3 @rln_nelson @FNPGeorgeH @Sdarts133 @priscian @caerbannog666 @GaryWHall @JoeNels48803147 @SteveLeigh2019 I have asked you repeatedly for evidence of human CO2 emissions being the sole or major cause of climate change and you have repeatedly failed to provide it.   Science is about evidence.   Clearly you don't have any.,,0,,fcmfcs2019,positive
2020-02-27 14:39:31,3,“Is civil disobedience that interferes with the capitalist system a viable way to drive change in climate policy? We’re watching a real time example unfold here in Canada.”  #ClimateChange  https://t.co/bccfLtS6zo,ClimateChange,0,https://medium.com/@BradZarnett/part-4-of-5-surviving-climate-change-can-democracy-save-us-f5db9361aa5d?source=friends_link&sk=cbb7eb1223c5626156b26a77b64e5b10,BradZarnett,negative
2020-02-27 14:39:31,13,To ignore climate change and the environment because restrictions on pollution hinder business and industry is absolutely absurd.,,0,,EschbachDrew,negative
2020-02-27 14:39:32,4,@KA_Nicholas This book is not so much about the reality of climate change - although of course that’s in there - as about the way to find our own power and authority the sense of our own efficacy our ability to stop an apocalypse that **is absolutely stoppable still hello.**,,0,,annasproul,negative
2020-02-27 14:39:38,0,@Alison_McGovern @leicesterliz Two things bother me: 1.  I'm not convinced that excess CO2 is the cause of climate change.  Needs more clarification. 2.  Why are we so concerned about the UK when we have our goods manufactured in the worst polluting countries in the world?,,0,,Marek_2011,positive
2020-02-27 14:39:42,2,It can be done! This morning the Court of Appeal ruled against the government and in favour of Friends of the earth on the expansion plans for Heathrow on climate change grounds.The government were judged to gave acted illegally by ignoring the Paris agreement.✋✋,,0,,ChezB18,negative
2020-02-27 14:39:45,0,"From 'Smoking Doesn't Kill' to Conversion Therapy—Mike Pence's Most Controversial Science Remarks  -Condoms are ""very poor"" protection against sexually transmitted diseases -""Only the theory of intelligent design"" is a rational explanation for the universe https://t.co/ketwSAatRe",,0,https://www.newsweek.com/mike-pence-coronavirus-science-hiv-aids-smoking-evolution-climate-change-1489458,jerrycapizzi,negative
2020-02-27 14:39:48,43,10 common myths about climate change — and what science really says https://t.co/5D7f34lnVk https://t.co/IXj7B4CiO6,,17,https://cbsn.ws/396CObB,CBSNews,negative
2020-02-27 14:39:50,0,@DominicRaab Sorry to disappoint. Climate change as a result of C02 is an unproven theory.,,0,,Roninsonmargar1,positive
2020-02-27 14:39:50,0,@DarrenPlymouth Let em get corona pass away and then we don’t need to hear there climate change when we are actually in a global cooling period,,0,,bigmammawelsh,positive
2020-02-27 14:39:51,2,Result!!  ♻️ https://t.co/3qExVjeUMh,,0,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change,grainandsustain,negative
2020-02-27 14:39:52,3,@CBSNews If only @JeffBezos would have donated 10 billion for this cause…but climate change 😢💔,,2,,lisabella68,positive
2020-02-27 14:39:52,2,From artificial intelligence 5G and reskilling to social responsibility and climate change—the opportunities and challenges of new technology were front and center at Davos. #davos #technology https://t.co/Y596rObZOl,"davos, technology",0,https://lnkd.in/dt-_UgH,Assajie_Unit4,negative
2020-02-27 14:39:55,0,Dana Wilde: The climate change truth is out there https://t.co/16ToE7Q8ca,,0,https://www.centralmaine.com/?p=1755002,gregtmcmanus,negative
2020-02-27 14:39:55,1,When enviromental protection is over economic interest.  Heathrow third runway ruled illegal over climate change https://t.co/oHhamOK0E2,,0,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change?CMP=share_btn_tw,JDavidMoreno28,negative
2020-02-27 14:40:00,0,Schools challenged to teach climate change as students join Greta strikes  Read all here:   https://t.co/YP4vzRtf3f https://t.co/cHqUKgC3Nz,,0,http://www.transafricaradio.net/schools-challenged-to-teach-climate-change-as-students-join-greta-strikes/,TransAfrica872,negative
2020-02-27 14:40:02,0,Climate Change Coronavirus &amp; Trump All Scapegoats for the Inevitable Financial Crash https://t.co/P8d30kOSib https://t.co/dgOlXCnk6L,,0,http://dlvr.it/RQs5Jg,howiecopywriter,positive
2020-02-27 14:40:04,0,"@JanssenGlobal @AARP Thank you. I also sit as an advisor to the ""Youth for Democrats "" at our local University in Reno. Adviser does such  issues such as health Health where candidates  address climate change and in my case foreign policies regarding tourism as a specialist in travel https://t.co/U9alj9TkYf",,0,,topinsan,negative
2020-02-27 14:40:06,110,It's International #PolarBearDay! Starting at 9am CT today tune into our Facebook page for a series of live events. We'll discuss polar bear research solutions to global climate change and more! . LIVE Schedule: https://t.co/2pakrYCENf Facebook page: https://t.co/kWMzZxRqJt https://t.co/AaJ63jJNsj,PolarBearDay,34,"http://bit.ly/2V4sSv8, http://www.facebook.com/PolarBearsInternational/",PolarBears,negative
2020-02-27 14:40:09,14,A big thanks to Minister ⁦@SeamusORegan⁩ for giving the Keynote address at the CNA conference. Thanks for highlighting the role ⁦@Bruce_Power⁩ and the nuclear industry has played and will continue to play in combatting climate change. This is our nuclear advantage! https://t.co/4IrYRDKj77,,1,,PDalzell3,negative
2020-02-27 14:40:11,1,Heathrow third runway ruled illegal over climate change https://t.co/Bn0mZsWO6K,,0,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change?CMP=share_btn_tw,tooshles,negative
2020-02-27 14:40:17,1,@ChrisJC12002 @annafbeswick Funny how people think climate should be static and not change. If that were to happen (and it won’t) it would be all over the end.,,1,,103blinddog,positive
2020-02-27 14:40:20,1,The third runway at Heathrow has been ruled illegal. The court’s ruling is the first in the world to be based on the Paris agreement. https://t.co/ihqeCvQGP5,,0,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change,greenerkdy,negative
2020-02-27 14:40:21,0,Technology can as should play a major role on fighting climate change. Check below how we are using #AI to drive down energy consumption throughout the entire network infrastructure. #Ericsson #TeamEricsson https://t.co/SZe18Xz9Ph,"AI, Ericsson, TeamEricsson",0,https://t.eric.sn/2TjPntJ,LHPilli,negative
2020-02-27 14:40:26,1,It's on Kenney and the UCP and their climate change denial. https://t.co/E0hDW6LplM,,1,https://twitter.com/DianeMariePosts/status/1232601222042963968,AlbertaMondo,negative
2020-02-27 14:40:27,0,https://t.co/nbsqCqslW0,,0,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change,onelastread,negative
2020-02-27 14:40:28,0,Heathrow third runway ruled illegal over climate change https://t.co/0l6IOno5Sg,,0,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change,bethhardy,negative
2020-02-27 14:40:29,1,@Trevor_Gowan @AOC Maybe they believe climate change is a lie,,0,,Rafito85461891,negative
2020-02-27 14:40:40,4,In November last year Pau Capell took on his most ambitious project yet: running 250km through the Arctic to raise awareness of climate change and the disastrous impact it’s having on our planet.  https://t.co/WTDnNhItMX,,1,https://www.sidetracked.com/fieldjournal/run-for-the-arctic/#.XlfU2DXapOU.twitter,SidetrackedMag,negative
2020-02-27 14:40:44,0,@NickPonticello Climate change,,0,,survivo84791753,negative
2020-02-27 14:40:47,0,@Tonster071 @Matthias_aus_B @AnnaV007 @GretaThunberg @bristolYS4C Climate change science is pseudoscience https://t.co/SI2xmRMsI0,,0,,hertsgaard_mark,positive
2020-02-27 14:41:06,5,@sunrisemvmt Impressive you've managed to blame climate change for the virus while telling people that communism is the answer.  Surprised it took this long to see this.,,2,,CoryDoggett8,positive
2020-02-27 14:41:09,0,BoE's Carney urges City of London to step up ahead of climate summit https://t.co/fUYgx9qHxO,,0,https://reut.rs/2PuvgI3,te55ssa,negative
2020-02-27 14:41:12,0,@kraster @ericridenour @mans_tw @8bitBarbarian @DaveCashInvest @RichardEngel @hmeisler Your logic is flawed.I’m not sure your background but you really need some life lessons if you want to sound credible at all  Ya know climate change has been going on since this planet was formed right?  If you want to live somewhere where the climate doesn’t change try the moon.,,0,,literide,positive
2020-02-27 14:41:14,0,"@Jonathan_MBanks They could start by telling us how they define ""objective truth"". Indeed much of academia is about debating what the truth is. Certainly the ones who dismiss climate change don't accept scientific evidence as objective truth and that doesn't leave much else.",,0,,alansherwell,negative
2020-02-27 14:41:17,3,I adore how passionate my eight-year-old is regarding climate change but this weather forecast for the march tomorrow is really making me wish she could just be passionate about Five like I was at her age. https://t.co/eTYbUQXSxi,,0,,CigaretteCalpol,negative
2020-02-27 14:41:18,4,@ExtinctionR @TimesLaw The lawyers are doing good stuff too: @ChanceryProject has produced model contracts &amp; laws to help lawyers &amp; their clients fight climate change; @legalsustain working to help firms cut carbon footprint; helping @ClientEarth with climate change litigation https://t.co/FmXTp7ZPOj,,4,https://www.thetimes.co.uk/edition/law/extinction-rebellion-takes-on-pinstripe-mafia-law-firms-over-climate-change-jk96jq6v2,legalhackette,negative
2020-02-27 14:41:20,0,@waikikigigi @hilarygroos @acoyne And you’re against climate-change action so there’s that....,,0,,kate_holt,negative
2020-02-27 14:41:21,0,@wallaseydays This was when it was known as bad weather .... not the global warming/climate change that we now have to contend with 😝,,0,,simon_forshaw1,positive
2020-02-27 14:41:25,0,Dr Philippe Blondel @UniofBathSci will share his research on underwater acoustics and studies of marine environments with artist @GraceSchwindt whose work explores impending climate change and binaries of life and death.  FREE. 5 Mar 5.30-6.30pm Book 👉🏻 https://t.co/g2Y31wjiWN https://t.co/jfsupPOzWX,,0,https://www.eventbrite.co.uk/e/roundtable-discussion-mariner-tickets-96444250349?ref=eios,EdgeArtsBath,negative
2020-02-27 14:41:27,2,@priscian @jgorman2424 @Michael63456499 @fcmfcs2019 @Setophaga9 @KelvinBSP @TheDisproof @stevenmosher @Dcoronata @IntranceIt @AanthanurDC @FriendsOScience @JAGreene18 @EdDarrell @CalifManx @aSinister @serveBC @banurfeels @robhon_ @GlennCarr6 @johnpdees @jwickers @patterson087 @No1Trump @jimdtweet @KenJansen1 @MartinBrampton @automaticsteam @EnzoEdmonton @CheezeWhiz_girl @yepsuzn @TWTThisIsNow @NoExcusesJim @StormSignalSA @RedDragonFly19 @KatyDuke @Over400ppm @ScottDa9999999 @JohnAshtone @jenninemorgan @DawnTJ90 @cowcreekgeek @Voight_Kampff_3 @rln_nelson @FNPGeorgeH @Sdarts133 @caerbannog666 @GaryWHall @JoeNels48803147 @SteveLeigh2019 Great post. This may serve for the majority less versed: Numerous citations within all discussion how we’ve overcome the problem of record keeping in different forms.  Now you’ll need to argue Non Monotonic Logics and physics- let’s go!!!!  https://t.co/aeVtGbPcLS,,0,https://www.theatlantic.com/science/archive/2015/12/what-old-weather-reports-dont-reveal-about-climate-change/419850/,RlalbrechtTroy,negative
2020-02-27 14:41:32,0,"@Lozjoz85 @empathiser @ryansharpnz @GeorgeMonbiot @GretaThunberg Hey Bro The Obfuscation is the use of ""climate change"" as an environmental issue that should take precedence in Human efforts to rectify the environmental issues. As far as CC goes IT WILL NOT KILL HUMANITY. It will cause us to live different. I prepared a handout that explains https://t.co/oYmPJHwX3A",,0,,BigSude,positive
2020-02-27 14:41:33,0,In Antarctica the Sinister Stirrings of Climate Change - The Wire: In Antarctica the Sinister Stirrings of Climate Change  The Wire https://t.co/W1bnacIZWY https://t.co/EqDvzEVaHg,,0,http://dlvr.it/RQs5cz,EllyShobeiri,negative
2020-02-27 14:41:33,0,Saudi Arabia: Combating climate change or derailing protective climate policies? | Underreported https://t.co/XsLmj7C61V https://t.co/XqTFPgtPpE,,0,https://urmedium.com/c/presstv/8563?utm_source=dlvr.it&utm_medium=twitter,Urmediumcom,negative
2020-02-27 14:41:36,0,Via @voxdotcom: Carbon offsets explained in 500 words https://t.co/p9EF0TmX6T https://t.co/e9V5XExepj,,0,http://dlvr.it/RQs5jC,crewislife,negative
2020-02-27 14:41:39,0,"#Canpoli  Compare this Courts Climate story from UK with how the law is being used by Canada  ""Heathrow third runway ruled illegal over climate change"" https://t.co/WeOHlELQnu",Canpoli,0,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change,kevinrns,negative
2020-02-27 14:41:46,3,60% of young voters believe climate change is a threat to their community🔥  60% believe they will have a better impact on the world than their parent's generation🌎  Only 40% have access to quality affordable health care🏩  https://t.co/N9Fa6Z0Sh6,,0,http://www.startribune.com/majority-of-young-voters-in-minnesota-plan-to-vote/568111062/,ViltChamberlain,negative
2020-02-27 14:41:48,2,Fredrick Douglass isn’t alive and you didn’t just meet with him the other day just b/c it’s snowing doesn’t mean that there isn’t climate change the stock market is not the economy.,,0,,CHawksRun,negative
2020-02-27 14:41:53,0,@teririch Can’t wait for them to start a forest fire and the eco warriors blame it on climate change,,0,,dshaydon1,positive
2020-02-27 14:41:57,0,How should parents address this social phenomenon? https://t.co/RKDLcaelpJ,,0,https://buff.ly/2T3BTDh,PsychBytes,negative
2020-02-27 14:42:01,2,"Regardless of the economic backdrop the next generation of workers will demand more of their companies. Investment in climate change and social good is not just a bull market phenomenon."" – Nasdaq CEO Adena Friedman https://t.co/gBDp0Zg04D https://t.co/gIwAQkfjh6",,0,http://bit.ly/3bE2w99,ConsciousCapAZ,negative
2020-02-27 14:42:02,0,Heathrow third runway blocked over climate change. Are we finally taking this seriously?  https://t.co/RIGKP6IYK4,,0,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change,reedmaniac,negative
2020-02-27 14:42:02,1,@AOC IF you understood actual science you would realize that the Liberal version of Climate Change is nothing more than a power grab based on manipulated and fabricated data.  And I'm STILL waiting on that Tanqueray and Tonic!,,2,,DerekSmalls18,positive
2020-02-27 14:42:03,0,@nytimes Trump Imperils the Planet https://t.co/DUxGqWXEdR Trump is only the tip of the iceberg of the human drama https://t.co/7vAAvUsO7I,,0,"https://nyti.ms/2Rlszus, https://rpujolviven.blogspot.com/2018/12/the-human-stupidity.html",rpujolvives,negative
2020-02-27 14:42:04,1,@CMerkEm @Morning_Joe Imo a leading democratic state should go first and one that represent a typical state racially-that would be MA. It has presidential candidates is progressive most highly educated and it has urban areas all over the state a few rural areas climate change issues matter there,,0,,MyManMyMelo,negative
2020-02-27 14:42:04,1,"""[Judge] said the government ...did NOT seek permission to appeal to the supreme court"" https://t.co/SnW64u7FH8  Mit @Die_Gruenen an Laschets Kanzler-Rockzipfel - oder umgekehrt - würde die Bundesregierung sofort in Berufung gehen! Grüne wollen 2.5˚C; Laschet will 4˚ wie Merkel.",,0,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change,anlomedad,negative
2020-02-27 14:42:11,0,@leighms18 @HillaryClinton @GretaThunberg @Malala @AOC Why are we talking about Jussie Smollett? Remember when you were losing your mind about climate change a second ago?  You know how I can spot the crazies? When they reference Soros.,,0,,Blingstonhughes,positive
2020-02-27 14:42:11,0,@France24_en I though we were facing yet life extinction on Earth with the climate change 🥺,,0,,rguezcheca,negative
2020-02-27 14:42:12,0,@Unit_00001 @RedMountainSha1 @DineshDSouza Every citizen has the same rights as another. There are those that want the climate to change to make the weather warmer.,,0,,ZeinerDaine,negative
2020-02-27 14:42:13,2,“War is wrong; it’s just profitable.” - Gen Z Is Worried About More Than Just Climate Change  https://t.co/ntsLWjIQqg,,4,https://inkstickmedia.com/gen-z-is-worried-about-more-than-just-climate-change/,TrisInToledo,negative
2020-02-27 14:42:15,0,@ChrisDesett I want a president that takes care of owls and all other precious &amp; beautiful human &amp; animal souls on Earth! If that is Pete he has my vote! # 1 priority for me is protect our Public Lands and Restore our Endangered Species Act! CLIMATE CHANGE IS REAL!,,0,,WeWantClean,negative
2020-02-27 14:42:16,0,People who say “Pence doesn’t believe in science and shouldn’t lead the #CoronavirusOutbreak task force” are confused. They believe in science for their agenda with man made climate change but a baby’s heartbeat in the womb means nothing. #pencedemic,"CoronavirusOutbreak, pencedemic",0,,John_Demp83,positive
2020-02-27 14:42:19,1,@mwoodwa21033341 @CornWhisky @KTHopkins The whole comment you obviously don't understand anything about man made climate change.,,0,,FozzTheMozz,negative
2020-02-27 14:42:19,12,Here’s me pontificating about poverty and climate change for the latest Scottish Anti Poverty Review. Probably best that they didn’t go with my title suggestion of ‘Why tackling climate change means eating the rich’ https://t.co/lT9oefueL9,,1,https://twitter.com/PovertyAlliance/status/1232276333453025281,FrancisStuart1,negative
2020-02-27 14:42:23,0,In other words the climate change cult demanded she had to go and they bent the knee to the rage mob. https://t.co/79RgCO80ft,,0,https://twitter.com/gizmodo/status/1232449868896952320,JoeC1776,positive
2020-02-27 14:42:26,1,The World's Best Natural Defense Against Climate Change May Soon Make Things Worse https://t.co/afXXSZXo79,,0,https://www.knowablemagazine.org/article/physical-world/2020/southern-ocean-carbon-sink#.XlfVT35CkaM.twitter,janamonji,negative
2020-02-27 14:42:28,1,@tveitdal lol   climate change is the cash machine.,,0,,KidukSong,positive
2020-02-27 14:42:33,13,The UK government's plans for a third runway at #Heathrow airport have been ruled unlawful by the Court of Appeal.   It found the government did not adequately take into account its climate change commitments.   https://t.co/PRVQb3FE6g,Heathrow,5,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change,EachOtherUk,negative
2020-02-27 14:42:35,0,They negotiated the Paris Agreement—now they’re focused on businesses stepping up https://t.co/RDtK80NnV3,,0,https://fortune.com/2020/02/25/paris-agreement-book-climate-change/,Nancycfields1,negative
2020-02-27 14:42:38,37,The U.K. desperately needs a planning system focused on high quality design and placemaking.  We're calling for the government's upcoming White Paper on Planning to prioritise climate people and purpose.  Read our Chief Exec @FionaEHowie's blog 👇  https://t.co/0RE3yu0Loj,,21,https://www.tcpa.org.uk/blog/blog-the-planning-white-paper-an-opportunity-for-real-change-fiona-howie,theTCPA,negative
2020-02-27 14:42:38,0,A humble reminder that the international community is failing Venezuelan refugees. This sets a horrific precedent for refugees from the pending climate change crisis. https://t.co/d4HIRaci6v,,0,https://twitter.com/vicenews/status/1233034787490803713,TheIdiotGuru,negative
2020-02-27 14:42:40,2,She is a 12 year old indigenous woman from Chile who was speaking on a panel about youth leadership in the movement to halt Climate Change and about government harassment of activists.   “We are Creation defending itself.”  2/6,,0,,sav_sull,negative
2020-02-27 14:42:41,2,This makes me want to cry the good tears and will have me out with XR France again next week! https://t.co/J8gz2eQC4D,,0,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change?CMP=share_btn_tw,AudreyFilm,negative
2020-02-27 14:42:43,33,Climate change: Pressure on big investors to act on environment Ever wondered if your bank or insurance company is funding the coal industry? Or whether your pension fund is backing oil companies drilling new wells in the Arctic? https://t.co/nmEfc7foEl,,24,https://www.bbc.co.uk/news/science-environment-51657829,tveitdal,negative
2020-02-27 14:42:46,2,Que @ewarren   Every time she’s asked about climate change she always says her plans start with climate justice...and how racist policies include dumping toxic waste into Black and Brown neighborhoods.   @BernieSanders you have a problem. https://t.co/eplOTFrKTx,,1,https://twitter.com/aynrandpaulryan/status/1233022231640305670,Bulmanghani,negative
2020-02-27 14:42:48,7,I ❤️ that @PeteButtigieg is committed to addressing climate change. But recognizing the crisis in Puerto Rico is even more critical. Thank you #PeteButtigieg for putting Puerto Rico 🇵🇷 in the spotlight. #PuertoRico #PeteForPresident #PeteForAmerica #PeteForPuertoRico https://t.co/qW8nUkdDFR,"PeteButtigieg, PuertoRico, PeteForPresident, PeteForAmerica, PeteForPuertoRico",5,https://twitter.com/PeteButtigieg/status/1232852910859603968,SEMichButtigieg,negative
2020-02-27 14:42:49,0,Climate change: how do I cope with inevitable decline? https://t.co/r9XBMSLYEp via @ConversationUK,,0,https://theconversation.com/climate-change-how-do-i-cope-with-inevitable-decline-128593?utm_source=twitter&utm_medium=footertwitterbutton,Labcold,negative
2020-02-27 14:42:54,0,“The court’s ruling is the first in the world to be based on the Paris agreement and may have an impact both in the UK and around the globe by inspiring challenges against other high carbon projects.” https://t.co/yDJlRPlZ9h,,0,https://gu.com/p/dbmtb/stw,jackstovin,negative
2020-02-27 14:42:56,0,#NationalToastDay is every day when I converse with a lefty/liberal remoaner and/or climate change fool.,NationalToastDay,0,,sinkaspud,positive
2020-02-27 14:42:58,2,Finally something is happening :) https://t.co/5U39X2ep1l,,1,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change?CMP=fb_gu&utm_medium=Social&utm_source=Facebook&fbclid=IwAR2onf1f3TtzNaq1wlQdiW4ViEeO4eTefCpcoQpYN7vcLhNOROJGC7lK8_U#Echobox=1582798527,BoeskenJanina,negative
2020-02-27 14:42:58,1,Congratulations on your post as editor of @BACP 's Therapy Today @SallyBTherapy . You're a perfect fit! Look forward to reading next month's issue (this month's is pretty good too mind especially the much needed feature on climate change - it's a huge topic in the therapy room),,0,,HBtherapist,negative
2020-02-27 14:42:58,2,Climate change is a pro-life issue that affects all of us.,,0,,brlilithbear,negative
2020-02-27 14:42:59,1,With #StormJorge incoming many folk in the U.K. already devastated by flooding and other effects of #Dennis #Ciara are asking why this is happening.  Here’s why - #climatechange. And it’s going to get worse.  https://t.co/Xqb4WPgd6N https://t.co/COVdscAT22,"StormJorge, Dennis, Ciara, climatechange",0,"https://www.carbonbrief.org/mapped-how-climate-change-affects-extreme-weather-around-the-world, https://twitter.com/bbcweather/status/1232987471861907456",scowlingmonkey,negative
2020-02-27 14:43:06,0,The Heartland institute has lobbied on behalf of the tobacco and coal industries but recently concentrated its efforts on challenging the scientific consensus on climate change. Issues with devastating effects on humans.  This poor child.  https://t.co/YZIGvWI7Po,,0,https://www.theguardian.com/us-news/2020/feb/25/anti-greta-teen-activist-cpac-conference-climate-sceptic,mrgdpc,negative
2020-02-27 14:43:12,3,@accountable_gov @GravelInstitute @jargonautilus Screwing over the candidate who is most willing to combat climate change and alienating the majority of your voting base is also a great way to doom our planet and condemn thousands more refugees to early graves.,,1,,jrphoenix77,negative
2020-02-27 14:43:14,0,@GlobalNational So does that mean climate change needs a passport if it wants to cross into the U.S.?,,1,,darrengregory65,negative
2020-02-27 14:43:14,0,@RichardBurgon @JuliaHB1 What climate change??????,,0,,020447Richard,positive
2020-02-27 14:43:14,0,Imagine not being allowed to build a Heathrow runway because you stupidly aligned yourself with a trendy invisible COSMIC HORROR straight out of a Lovecraft book known as CLIMATE CHANGE (or global warming or cooling).  Except this time its not Cthulhu who's the great dreamer.,,0,,neopolmonk,positive
2020-02-27 14:43:17,0,This is a LIE. He has never said he doesn’t believe in science. If you’re talking about climate change HOAX- that isn’t science. It’s guessing with a lot of money thrown at them to guess the way the donors want. In other words- A SCAM. And you’re a fraud. https://t.co/ienZRyCSoo,,0,https://twitter.com/aoc/status/1232839556443058176,HvlyMeditative,positive
2020-02-27 14:43:17,9,"""Climate change is heavily affecting our livelihoods in Somalia"" Says Ahmed a father of 4 and a beneficiary of our #STREP proj. in Somalia. Read Ahmed's full story here: https://t.co/nF7rOMgGT1 @ahmedvision1 @igadsecretariat @AfDB_Group @JMwanjisi @MohamudSinbuthe @laura_jepson https://t.co/nnABYXLu8e",STREP,9,https://somalia.savethechildren.net/news/climate-crisis-heavily-impacting-livelihoods-somalia,SC_Somalia,negative
2020-02-27 14:43:24,1,@ChrisJC12002 @SmartBusSol @TutorCambodia Perhaps because if you equate climate change with the 'ravings of a loon' you have no idea what education is anyway beyond being spoon-fed pap.,,0,,ChristinaWinds,negative
2020-02-27 14:43:28,0,Heathrow third runway ruled illegal over climate change  https://t.co/iEtdSaiFYv,,0,https://www.theguardian.com/environment/2020/feb/27/heathrow-third-runway-ruled-illegal-over-climate-change?CMP=Share_AndroidApp_Tweet,KirchnerArctic,negative
2020-02-27 14:43:28,1,@ShahidDev That's climate change for you right there. Heard Britain is full of hot air right now 😂,,0,,th_p,negative
2020-02-27 14:43:32,1,On @TCHRadio this week we look at resilience and adaptation in the face of climate change with our friends from CAVU - Climate Action Vocas Unidas. Live on @KUNMnews Saturdays 9-10am or streaming from https://t.co/Lr7S339GNo https://t.co/o4HSTm7T56 https://t.co/dSYg1azai6,,1,"http://childrenshour.org, https://twitter.com/tchradio/status/1233027126137434118",katiestone,negative
2020-02-27 14:43:36,14,An open question to those lobbying against CO2 reduction in our industry.  Do you fully understand climate tipping points?  .@Panama_UN .@SaudiEmbassyUK .@BrazilEmbassyUK  https://t.co/f9W90j9gab,,4,https://www.carbonbrief.org/explainer-nine-tipping-points-that-could-be-triggered-by-climate-change,IMOclimate,negative
2020-02-27 14:43:38,0,@HitchingRoger @AOC 1/x Don’t get me wrong I dislike nearly everything she advocates. But here is my point...if climate change was as urgent as she said she would not convolute it with other crap. She would keep it narrowly focused to get as much support as possible.,,0,,apgretriever,positive